FIELDNAME,LANGUAGE,TEXT
DAUTM,S,Duración REO
FEABD,D,FrühEn-AOB
FEABD,E,Earl. fin./rel.
FEABD,S,FeFinTemp. REO
FEABZ,D,FrEnZeit-AOB
FEABZ,E,ErlFinTime/Rel.
FEABZ,S,Fe.fin.hora REO
FSABD,D,FrühSt-AOB
FSABD,E,Erl. start/rel.
FSABD,S,Fe. temp. REO
FSABZ,D,FrStZeit-AOB
FSABZ,E,EST / rel.
FSABZ,S,Fe. temp. REO
MIMAX,D,Zeitabstand max
MIMAX,E,Max. interval
MIMAX,S,Interv.tmp.máx.
NCVOR,D,Vorgäng. gepf.
NCVOR,E,Sucsr maint.
NCVOR,S,Pred.actual.
SEABD,D,SpätEn-AOB
SEABD,E,Latest fin.-rel
SEABD,S,Fin tardío REO
SEABZ,D,SpEnZeit-AOB
SEABZ,E,LateFinTime-rel
SEABZ,S,Fin más trd.REO
SSABD,D,SpätSt-AOB
SSABD,E,Latest strt-rel
SSABD,S,Inicio td. REO
SSABZ,D,SpStZeit-AOB
SSABZ,E,LST - rel.
SSABZ,S,Inicio td. REO
VORNC,D,Nachfol.gepfl.
VORNC,E,Maint.frm.succ.
VORNC,S,Sucesor actual.
AUSCHL,D,Ausrichtung
AUSCHL,E,Alignment key
AUSCHL,S,Alineación
BEZFL,D,Bezugsfolge
BEZFL,E,Ref. sequence
BEZFL,S,Secuencia ref.
BKNT1,D,Bezugs-AVO von
BKNT1,E,RefOpSet from
BKNT1,S,Oper.ref.de
BKNT2,D,Bezugsvrg bis
BKNT2,E,Ref.oper. to
BKNT2,S,Oper.ref.a
BSCHL1,D,BSchl. Vrg. von
BSCHL1,E,Rel. Branch op.
BSCHL1,S,Cv.ref.act.dsd
BSCHL2,D,BSchl.Vrg. nach
BSCHL2,E,Rel. Return op.
BSCHL2,S,Cv.ref.act.hst
FLGAT,D,Folgenart
FLGAT,E,Sequence cat.
FLGAT,S,Clase secuencia
LOSBS,D,Losgröße bis
LOSBS,E,to lot size
LOSBS,S,Tamaño lote a
LOSVN,D,Losgröße von
LOSVN,E,From lot size
LOSVN,S,Tamaño lote de
/ISDFPS/MEQUI,D,Masterequi
/ISDFPS/MEQUI,E,Master Equip.
/ISDFPS/MEQUI,S,Equipo maestro
ABNUM,D,Abrufnummer
ABNUM,E,Call Number
ABNUM,S,Número de toma
ADDAT,D,Bezugsdatum
ADDAT,E,Reference Date
ADDAT,S,Fecha ref.
ADUHR,D,Bezugszeit
ADUHR,E,Reference time
ADUHR,S,Hora referencia
AKKNZ,D,Kategorie
AKKNZ,E,Category
AKKNZ,S,Categoría
ANING,D,Verantwortl.
ANING,E,Person respons.
ANING,S,Responsable
ANLBD,D,Verfüg.bis Dat.
ANLBD,E,Available to
ANLBD,S,Dispon.hst.fe.
ANLBZ,D,Verfügb.b.Zeit
ANLBZ,E,Avail. to time
ANLBZ,S,Dispon.hst.hora
ANLVD,D,Verfügb.ab Dat.
ANLVD,E,Available from
ANLVD,S,Disponib.desde
ANLVZ,D,Verfügb.ab Zeit
ANLVZ,E,Available from
ANLVZ,S,Dispon.dsd hora
APGRP,D,Planergruppe
APGRP,E,Planner group
APGRP,S,Grupo planif.
ARTPR,D,Prior. Art
ARTPR,E,PriorityType
ARTPR,S,Cl.prioridad
BAUTL,D,Baugruppe
BAUTL,E,Assembly
BAUTL,S,Conjunto
DATAN,D,Tech.kontr.am
DATAN,E,TechInspec on
DATAN,S,Ctrl.técnico el
DEVICEID,D,Gerätedaten
DEVICEID,E,Device data
DEVICEID,S,Dat.dispositivo
GAUEH,D,Einheit
GAUEH,E,Unit
GAUEH,S,Unidad
GAUZT,D,PlanAusfall/h
GAUZT,E,PlanDowntime/h
GAUZT,S,Parada prev/h
HISDA,D,Historisch ab
HISDA,E,Hist.fr.
HISDA,S,Histórico desde
ILART,D,IH-Leistungsart
ILART,E,MaintActivType
ILART,S,Cl.actividad PM
ILOAI,D,ILOA indiv.
ILOAI,E,ILOA individ.
ILOAI,S,ILOA indiv.
INGPR,D,Planergruppe
INGPR,E,Planner group
INGPR,S,Grupo planif.
INSPK,D,Tech.kontr.von
INSPK,E,TechInspectn by
INSPK,S,Ctrl.técnico de
IPHAS,D,Phase
IPHAS,E,Phase
IPHAS,S,Fase
KUNUM,D,Kunde
KUNUM,E,Customer
KUNUM,S,Cliente
LAUFN,D,letzt_Auftrag
LAUFN,E,Last order
LAUFN,S,Última orden
OBKNR,D,Obj.Liste
OBKNR,E,Object list
OBKNR,S,Lista objetos
PLKNZ,D,AuftrPlanKnz
PLKNZ,E,OrderPlanInd.
PLKNZ,S,IndPlanifOrden
PRIOK,D,Priorität
PRIOK,E,Priority
PRIOK,S,Prioridad
REVNR,D,Revision
REVNR,E,Revision
REVNR,S,Revisión
RSUPG,D,Upgrade-Auftrag
RSUPG,E,Upgrade Order
RSUPG,S,Orden de upgrade
SCREENTY,D,Szenario
SCREENTY,E,Scenario
SCREENTY,S,Escenario
SERIALNR,D,Serialnummer
SERIALNR,E,Serial Number
SERIALNR,S,Número de serie
SERMAT,D,Material
SERMAT,E,Material
SERMAT,S,Material
UII,D,UII
UII,E,UII
UII,S,UII
WAPOS,D,Wartungspos.
WAPOS,E,MaintItem
WAPOS,S,Pos.mantenim.
WARPL,D,Wartungsplan
WARPL,E,MaintenancePlan
WARPL,S,Plan mant.prev.
ABARB,D,Abarbeit.grad
ABARB,E,Processing %
ABARB,S,Grado realizac.
ADPSP,D,Bezugselement PM/PS
ADPSP,E,PM/PS Ref. Element
ADPSP,S,Elemento ref.PM/PS
APLZT,D,Zähler
APLZT,E,Counter
APLZT,S,Contador
APRIO,D,Priorität
APRIO,E,Priority
APRIO,S,Prioridad
ATRKZ,D,Auftragskennz.
ATRKZ,E,Request ID
ATRKZ,S,Ind.orden
AUFLD,D,AuflDatum
AUFLD,E,Explosion Date
AUFLD,S,FechaExpl.
AUFNT,D,Teilnetz zu
AUFNT,E,Subnetwork of
AUFNT,S,Subgrafo
AUFPT,D,Plannr. Vorgang
AUFPT,E,Plan no.f.oper.
AUFPT,S,Nº HRuta op.
BEDID,D,Identnummer
BEDID,E,ID
BEDID,S,Número-ident
BREAKS,D,Pausengenau
BREAKS,E,Exact breaks
BREAKS,S,Con descansos
CFB_ADTDAYS,D,Zusatztage
CFB_ADTDAYS,E,Additional Days
CFB_ADTDAYS,S,Días adic.
CFB_BBDPI,D,MHD/Verfallsdatum
CFB_BBDPI,E,BBD/SLED
CFB_BBDPI,S,FC/Fecha expiración
CFB_DATOFM,D,Herstelldatum
CFB_DATOFM,E,Date of Manuf.
CFB_DATOFM,S,Fe.prod./fabr.
CFB_LZEIH,D,Zeiteinheit
CFB_LZEIH,E,Time unit
CFB_LZEIH,S,Unidad tiempo
CFB_MAXLZ,D,Max. LagerZt
CFB_MAXLZ,E,Max. Storage
CFB_MAXLZ,S,Tmp-alm. máx.
CH_PROC,D,ÄndVorgang
CH_PROC,E,ChangeProcType
CH_PROC,S,Oper.mod.
CHSCH,D,Suchschema
CHSCH,E,Search proced.
CHSCH,S,Esq.búsqueda
COLORDPROC,D,Auftragsnetzabw
COLORDPROC,E,CO processing
COLORDPROC,S,Gest.grafo órd.
CONF_KEY,D,HomogenObjekt
CONF_KEY,E,Identical obj.
CONF_KEY,S,ObjHomogeneidad
COSTUPD,D,Aktual Kosten
COSTUPD,E,Update costs
COSTUPD,S,Actual.costes
CSPLIT,D,Aufteilung
CSPLIT,E,Apportionment
CSPLIT,S,Reparto
CY_SEQNR,D,Sequenznummer
CY_SEQNR,E,Sequence number
CY_SEQNR,S,Nº de secuencia
DISPO,D,Disponent
DISPO,E,MRP controller
DISPO,S,Planif.neces.
FEVOR,D,FertSteuerer
FEVOR,E,Prodn Superv.
FEVOR,S,RespCtrlProd
FHORI,D,Horizontschl.
FHORI,E,SchedMargin key
FHORI,S,Clave horizonte
FLG_AOB,D,Knz: AOB-Daten
FLG_AOB,E,Ind:Relshp.data
FLG_AOB,S,Ind. datos REO
FLG_ARBEI,D,Knz.Arbeit
FLG_ARBEI,E,Ind. work
FLG_ARBEI,S,Ind.trabajo
FREIZ,D,Freigabehor
FREIZ,E,Release period
FREIZ,S,Horizonte lib.
FTRMI,D,Freigabe Ist
FTRMI,E,Actual release
FTRMI,S,Liberación real
FTRMP,D,Freigabe Plan
FTRMP,E,Planned release
FTRMP,S,Liber.plan
FTRMS,D,Freigabe
FTRMS,E,Release
FTRMS,S,Liberación
FTRPS,D,Freigabe
FTRPS,E,Release
FTRPS,S,Liberación
GAMNG,D,Sollmenge
GAMNG,E,Target quantity
GAMNG,S,Ctd.teórica
GASMG,D,Ausschuß
GASMG,E,Scrap
GASMG,S,Rechazo
GETRI,D,Istendtermin
GETRI,E,Actual Finish
GETRI,S,Fecha fin real
GEUZI,D,Istende Uzt
GEUZI,E,Actual finish
GEUZI,S,Fin real (hora)
GLTPP,D,Endtermin
GLTPP,E,Finish Date
GLTPP,S,Fecha fin
GLTPS,D,Endtermin
GLTPS,E,Finish Date
GLTPS,S,Fecha fin
GLTRI,D,Istendtermin
GLTRI,E,Actual finish
GLTRI,S,Fecha fin real
GLTRP,D,Eckendtermin
GLTRP,E,Basic fin. date
GLTRP,S,Fe.fin extrema
GLTRS,D,Term. Ende
GLTRS,E,Sched. finish
GLTRS,S,Fin programado
GLUPP,D,Endtermin Uzt.
GLUPP,E,Finish time
GLUPP,S,Hora de fin
GLUPS,D,Endtermin Uzt.
GLUPS,E,Finish time
GLUPS,S,Hora de fin
GLUZP,D,Eckende Uzt.
GLUZP,E,Basic fin. time
GLUZP,S,Hora fin extr.
GLUZS,D,Ende Uhrzeit
GLUZS,E,Finish time
GLUZS,S,Fin (hora)
GMEIN,D,Basis-ME
GMEIN,E,Base Unit
GMEIN,S,UM base
GROID,D,Identnummer
GROID,E,ID
GROID,S,Número-ident
GSBTR,D,Gesamtbestätig.
GSBTR,E,Ov.commitment
GSBTR,S,Confirm. global
GSTPP,D,Starttermin
GSTPP,E,Start date
GSTPP,S,Fecha de inicio
GSTPS,D,Starttermin
GSTPS,E,Start date
GSTPS,S,Fecha de inicio
GSTRI,D,Iststarttermin
GSTRI,E,Actual start
GSTRI,S,Fe.inicio real
GSTRP,D,Eckstarttermin
GSTRP,E,Bas. Start Date
GSTRP,S,Fe.inic.extrema
GSTRS,D,Term. Start
GSTRS,E,Sched. start
GSTRS,S,Inicio program.
GSUPP,D,Starttermin
GSUPP,E,Start time
GSUPP,S,Hora de inicio
GSUPS,D,Term. Start
GSUPS,E,Sched. start
GSUPS,S,Inicio program.
GSUZI,D,Iststart Uzt
GSUZI,E,ActualStart
GSUZI,S,Hora in.real
GSUZP,D,Start Uhrzeit
GSUZP,E,Start time
GSUZP,S,Hora inicio
GSUZS,D,Start Uhrzeit
GSUZS,E,SchedStartTime
GSUZS,S,Hora inicio
IASMG,D,Rück.Ausschuß
IASMG_DISP,D,Rück.Ausschuß
IASMG,E,Confirmed scrap
IASMG_DISP,E,Confirmed scrap
IASMG,S,Rechazo notif.
IASMG_DISP,S,Rechazo notif.
IGMNG,D,Rückgem.Menge
IGMNG_DISP,D,Rückgem.Menge
IGMNG,E,Confirmed qty
IGMNG_DISP,E,Confirmed qty
IGMNG,S,Ctd.notificada
IGMNG_DISP,S,Ctd.notificada
KAPT_SICHZ,D,RestSicherhZeit
KAPT_SICHZ,E,Remaining float
KAPT_SICHZ,S,Tmpo.seg.rest.
KAPT_VORGZ,D,RestVorgZeit
KAPT_VORGZ,E,RemPreProdFloat
KAPT_VORGZ,S,TmpoAnticipoRes
KAPVERSA,D,Version
KAPVERSA,E,Version
KAPVERSA,S,Versión
KBED,D,Kein KapaBed
KBED,E,No cap. reqmts.
KBED,S,Ning.neces.cap.
KKALKR,D,KompKalkrel
KKALKR,E,CostCompInd
KKALKR,S,CompRelCálc
KLVARI,D,KalkVarIst
KLVARI,E,CstgVariantActl
KLVARI,S,VarCálCos real
KLVARP,D,KalkVarPlan
KLVARP,E,CstgVariantPlan
KLVARP,S,VarCálCosPlan.
KZERB,D,Verd ü. Stammdaten
KZERB,E,Proj. summ. MastDa
KZERB,S,Intgr.proy.dtos.mt
LEAD_AUFNR,D,führend.Auft.
LEAD_AUFNR,E,Leading order
LEAD_AUFNR,S,Orden principal
LKNOT,D,LinkerKnoten
LKNOT,E,Left node
LKNOT,S,Nodo izquierdo
LODIV,D,LgrDivisor
LODIV,E,Lot size div.
LODIV,S,Divisor tam.lot
MAUFNR,D,Übergeordn.Auf.
MAUFNR,E,Superior order
MAUFNR,S,Orden superior
MAX_GAMNG,D,Maximale Menge
MAX_GAMNG_DISP,D,Maximale Menge
MAX_GAMNG,E,Maximum Qty
MAX_GAMNG_DISP,E,Maximum Qty
MAX_GAMNG,S,Cantidad máxima
MAX_GAMNG_DISP,S,Cantidad máxima
MES_ROUTINGID,D,MES-Arb.plan
MES_ROUTINGID,E,MES Routing
MES_ROUTINGID,S,HojaRutaSistME
MZAEHL,D,Zähler
MZAEHL,E,Counter
MZAEHL,S,Contador
NAUCOST,D,NichtAutomKalk
NAUCOST,E,NoAutomatCost
NAUCOST,S,Cálc.no autom.
NAUTERM,D,Nauto Termin.
NAUTERM,E,No auto. cost.
NAUTERM,S,Progr.no autom.
NETZKONT,D,Kont.kennz.
NETZKONT,E,Account assgnt
NETZKONT,S,Ind. imputación
NO_DISP,D,Disp.wirksamk.
NO_DISP,E,Eff. mat. plng
NO_DISP,S,RelevPlanifNec
NOPCOST,D,Keine Plankosten
NOPCOST,E,No planned costs
NOPCOST,S,Sin costes plan
NTZUE,D,Netzplan
NTZUE,E,Network
NTZUE,S,Grafo
OBJTYPE,D,ÄndKennz
OBJTYPE,E,ChangeInd
OBJTYPE,S,Ind.modific.
OIHANTYP,D,Abfertigungsart
OIHANTYP,E,Handling Type
OIHANTYP,S,Tp.tratamiento
PAENR,D,Änderungsnr.
PAENR,E,Change Number
PAENR,S,Nº modif.
PDATV,D,Gültig ab
PDATV,E,Valid From
PDATV,S,Válido de
PLART,D,Grundl. Term.
PLART,E,Sched. basis
PLART,S,Bs.programación
PLAUF,D,Auflös.-Dat.
PLAUF,E,Rout. transfer
PLAUF,S,Fecha explosión
PLGRP,D,Planergruppe
PLGRP,E,Planner group
PLGRP,S,Grupo planif.
PLNAL,D,PlnGrZähler
PLNAL,E,Group Counter
PLNAL,S,Cont.gpo.HRuta
PLNAW,D,Anwendung Pln
PLNAW,E,Application
PLNAW,S,Aplicac.HRuta
PLNBEZ,D,Material
PLNBEZ,E,Material
PLNBEZ,S,Material
PLNME,D,MengenEh.Plan
PLNME,E,Task list unit
PLNME,S,UM hoja ruta
PLNNR,D,Plangruppe
PLNNR,E,Group
PLNNR,S,Gpo.hojas ruta
PLNTY,D,Plantyp
PLNTY,E,Task List Type
PLNTY,S,Tipo hoja ruta
PLSVB,D,Losgröße bis
PLSVB_DISP,D,Losgröße bis
PLSVB,E,To lot size
PLSVB_DISP,E,To lot size
PLSVB,S,Tamaño lote a
PLSVB_DISP,S,Tamaño lote a
PLSVN,D,Losgröße von
PLSVN_DISP,D,Losgröße von
PLSVN,E,From Lot Size
PLSVN_DISP,E,From Lot Size
PLSVN,S,Tamaño lote de
PLSVN_DISP,S,Tamaño lote de
PNETENDD,D,Ende
PNETENDD,E,Finish
PNETENDD,S,Fin
PNETENDT,D,Ende
PNETENDT,E,Finish
PNETENDT,S,Fin
PNETSTARTD,D,Start
PNETSTARTD,E,Start
PNETSTARTD,S,Inicio
PNETSTARTT,D,Start
PNETSTARTT,E,Start
PNETSTARTT,S,Inicio
POSNR_RMA,D,Position
POSNR_RMA,E,Item
POSNR_RMA,S,Posición
POSNV_RMA,D,Position
POSNV_RMA,E,Item
POSNV_RMA,S,Posición
PRODNET,D,Auftragsnetz
PRODNET,E,Coll. Order
PRODNET,S,Grafo de orden
PROFID,D,Netzplanprofil
PROFID,E,Network profile
PROFID,S,Perfil grafo
PRONR,D,Projektdef.
PRONR,E,Project def.
PRONR,S,Def.proyecto
PRUEFLOS,D,Prüflos
PRUEFLOS,E,Inspection Lot
PRUEFLOS,S,Lote insp.
PVERW,D,Verwendung
PVERW,E,Usage
PVERW,S,Utilización
RATID,D,Identnummer
RATID,E,ID
RATID,S,Número-ident
RDKZP,D,Reduzierungskz.
RDKZP,E,Reduction ind.
RDKZP,S,Ind.reducción
REDKZ,D,Reduzierungskz.
REDKZ,E,Reduction ind.
REDKZ,S,Ind.reducción
RGEKZ,D,RetrogrEntn
RGEKZ,E,Backflushing
RGEKZ,S,Toma retrógrada
RKNOT,D,Rechter Knot.
RKNOT,E,Right node
RKNOT,S,Nodo derecho
RMANR,D,Vertriebsbeleg
RMANR,E,Sales Document
RMANR,S,Doc.comercial
RMNGA,D,Nacharbeit
RMNGA_DISP,D,Nacharbeit
RMNGA,E,Rework
RMNGA_DISP,E,Rework
RMNGA,S,Tbjo.repaso
RMNGA_DISP,S,Tbjo.repaso
RMZHL,D,Zähler
RMZHL,E,Counter
RMZHL,S,Contador
RSHID,D,Objekt-Id
RSHID,E,Object ID
RSHID,S,ID objeto
RSHTY,D,Objekttyp
RSHTY,E,Object Type
RSHTY,S,Tipo objeto
RSNID,D,Objekt-Id
RSNID,E,Object ID
RSNID,S,ID objeto
RSNTY,D,Objekttyp
RSNTY,E,Object Type
RSNTY,S,Tipo objeto
RSNUM,D,Reservierung
RSNUM,E,Reservation
RSNUM,S,Reserva
RUECK,D,Rückmeldung
RUECK,E,Confirmation
RUECK,S,Notificación
SAENR,D,Änderungsnr.
SAENR,E,Change Number
SAENR,S,Nº modif.
SBMEH,D,Basis-ME
SBMEH,E,Base Unit
SBMEH,S,UM base
SBMNG,D,Basismenge
SBMNG,E,Base quantity
SBMNG,S,Cantidad base
SDATV,D,Gültig ab
SDATV,E,Valid From
SDATV,S,Válido de
SFCPF,D,Fert.profil
SFCPF,E,ProdProfile
SFCPF,S,PerfilFabr.
SICHZ,D,SicherhZeit
SICHZ,E,Float aft. prod
SICHZ,S,Tmpo.seguridad
SICHZ_TRM,D,Sicherh.Zeit
SICHZ_TRM,E,Flt after prod.
SICHZ_TRM,S,Tmpo seguridad
SLSBS,D,Losgröße bis
SLSBS_DISP,D,Losgröße bis
SLSBS,E,To Lot Size
SLSBS_DISP,E,To Lot Size
SLSBS,S,Tamaño lote a
SLSBS_DISP,S,Tamaño lote a
SLSVN,D,Losgröße von
SLSVN_DISP,D,Losgröße von
SLSVN,E,From Lot Size
SLSVN_DISP,E,From Lot Size
SLSVN,S,Tamaño lote de
SLSVN_DISP,S,Tamaño lote de
SPLSTAT,D,Splitstatus
SPLSTAT,E,Split status
SPLSTAT,S,Stat.part.
ST_ARBID,D,ObjektId
ST_ARBID,E,Object ID
ST_ARBID,S,ID objeto
STLAL,D,Alternative
STLAL,E,Alternative
STLAL,S,Alternativa
STLAN,D,Verwendung
STLAN,E,Usage
STLAN,S,Utilización
STLBEZ,D,Material
STLBEZ,E,Material
STLBEZ,S,Material
STLST,D,StücklStatus
STLST,E,BOM status
STLST,S,Stat.lista mat.
STUFE,D,Stufe
STUFE,E,Level
STUFE,S,Nivel
TERHW,D,TermHinweis
TERHW,E,Sched. note
TERHW,S,Nota progr.
TERKZ,D,TerminierArt
TERKZ,E,Scheduling type
TERKZ,S,Clase program.
TRKZP,D,Term.Art Progn.
TRKZP,E,Sched. type for
TRKZP,S,Cl.progr.pron.
TRMDT,D,Terminiert am
TRMDT,E,Scheduled on
TRMDT,S,Programado el
UPTER,D,TerminUpd
UPTER,E,Dates Changed
UPTER,S,Fechas modific.
VFMNG,D,Bestätigt
VFMNG_DISP,D,Bestätigt
VFMNG,E,Committed
VFMNG_DISP,E,Committed
VFMNG,S,Confirm.
VFMNG_DISP,S,Confirm.
VORGZ,D,Vorgriffszeit
VORGZ,E,Float bef. prod
VORGZ,S,Tiempo anticipo
VORGZ_TRM,D,Vorgriffszeit
VORGZ_TRM,E,Float bef. prod
VORGZ_TRM,S,Tiempo anticipo
VORUE,D,Überge. Vorg.
VORUE,E,Superior act.
VORUE,S,Oper.superior
VSNMR_V,D,Version
VSNMR_V,E,Version
VSNMR_V,S,Versión
VWEGX,D,Weg
VWEGX,E,Path
VWEGX,S,Cam.
WEGXX,D,Weg
WEGXX,E,Path
WEGXX,S,Cam.
ZKRIZ,D,ZusatzKriZähler
ZKRIZ,E,Add.crit.countr
ZKRIZ,S,Cont.crit.adic.
AMEIN,D,Auftrags-ME
AMEIN,E,Order Un
AMEIN,S,UM-orden
CUOBJ_ROOT,D,int. Objektnr.
CUOBJ_ROOT,E,Int. object no.
CUOBJ_ROOT,S,Nº objeto int.
DAUAT,D,Auftragsart
DAUAT,E,Order Type
DAUAT,S,Clase de orden
DAUTY,D,Auftragstyp
DAUTY,E,Order category
DAUTY,S,Tipo de orden
DFREI,D,Freigabekz
DFREI,E,Release ind.
DFREI,S,In.liberación
DGLTP,D,Eckendtermin
DGLTP,E,Basic fin. date
DGLTP,S,Fe.fin extrema
DGLTS,D,Term. Ende
DGLTS,E,Sched. finish
DGLTS,S,Fin programado
DNREL,D,Nicht-rele
DNREL,E,Not relevant
DNREL,S,No relevante
DWERK,D,Werk
DWERK,E,Plant
DWERK,S,Centro
ETRMP,D,Planeröff.-ter.
ETRMP,E,Open. date plnd
ETRMP,S,Fe.aper.ord.pr.
FXPRU,D,Festpreiskuppelprod.
FXPRU,E,Fixed-Price Co-Prod.
FXPRU,S,Co-prod.precio fijo
IAMNG,D,AbweichLagerZug
IAMNG_DISP,D,AbweichLagerZug
IAMNG,E,ExpectVarRecipt
IAMNG_DISP,E,ExpectVarRecipt
IAMNG,S,Desviación prev
IAMNG_DISP,S,Desviación prev
KBNKZ,D,Prodversorgung
KBNKZ,E,Kanban Indicat.
KBNKZ,S,Sum.prod.
KCKEY,D,Kostensammler
KCKEY,E,Cost collector
KCKEY,S,Colector costes
KDAUF_1,D,Kundenauftrag
KDAUF_1,E,Sales order
KDAUF_1,S,Pedido cliente
KDEIN,D,Eint.KundAuft
KDEIN,E,SOrder Schedule
KDEIN,S,Reparto PedClte
KDPOS_1,D,Kdauf.-Pos.
KDPOS_1,E,Sales ord. item
KDPOS_1,S,Pos.ped.clte.
KRSNR,D,Reservierung
KRSNR,E,Reservation
KRSNR,S,Reserva
KRSPS,D,Position
KRSPS,E,Item
KRSPS,S,Posición
KSBIS,D,Gültig bis
KSBIS,E,Valid to
KSBIS,S,Validez a
KSVON,D,Gültig von
KSVON,E,Valid from
KSVON,S,Válido de
KZAVC,D,Art VerfPrüfung
KZAVC,E,Type avail.chck
KZAVC,S,Cl.verif.disp.
LTRMI,D,Ist-Lieferter.
LTRMI,E,Act.deliv.date
LTRMI,S,FechEntrReal
LTRMP,D,Liefert. Plan
LTRMP,E,PldOrd Del.date
LTRMP,S,Fecha entr.prev
NDISR,D,Nicht-rele
NDISR,E,Not relevant
NDISR,S,No relevante
OBJNP,D,Objektnummer
OBJNP,E,Object number
OBJNP,S,Nº objeto
PAMNG,D,Ausschußmenge
PAMNG_DISP,D,Ausschußmenge
PAMNG,E,Scrap quantity
PAMNG_DISP,E,Scrap quantity
PAMNG,S,Ctd.rechazo
PAMNG_DISP,S,Ctd.rechazo
PGMNG,D,Auftragsmenge
PGMNG_DISP,D,Auftragsmenge
PGMNG,E,Order quantity
PGMNG_DISP,E,Order quantity
PGMNG,S,Cantidad orden
PGMNG_DISP,S,Cantidad orden
PLNUM,D,Planauftrag
PLNUM,E,Planned order
PLNUM,S,Orden previs.
PSAMG,D,Ausschußmng.
PSAMG_DISP,D,Ausschußmng.
PSAMG,E,Scrap quantity
PSAMG_DISP,E,Scrap quantity
PSAMG,S,Cant.rechazo
PSAMG_DISP,S,Cant.rechazo
PSMNG,D,Menge Pos.
PSMNG_DISP,D,Menge Pos.
PSMNG,E,Item quantity
PSMNG_DISP,E,Item quantity
PSMNG,S,Cantidad pos.
PSMNG_DISP,S,Cantidad pos.
PSOBS,D,SoBeschaffung
PSOBS,E,Spec. procuremt
PSOBS,S,Aprovis.espec.
PWERK,D,Planungswerk
PWERK,E,Planning plant
PWERK,S,Centro planif.
QUNUM,D,Quotierung
QUNUM,E,Quota Arr.
QUNUM,S,Reg.cuotas
QUPOS,D,Quotierungspos
QUPOS,E,Quota Arr. Item
QUPOS,S,PosRegul-cuotas
RTP01,D,Serienfertigung
RTP01,E,Repetitive mfg
RTP01,S,Fabr.repetitiva
RTP02,D,KANBAN
RTP02,E,Kanban
RTP02,S,KANBAN
RTP03,D,KundAufBest
RTP03,E,Sales ord.stock
RTP03,S,Stock ped.clte.
RTP04,D,Fremd-PPS
RTP04,E,External PPC
RTP04,S,PCP externo
SAFNR,D,Serienauftrag
SAFNR,E,RS header
SAFNR,S,Orden repetit.
SERNP,D,SerialnrProfil
SERNP,E,SerialNoProfile
SERNP,S,Perfil NúmSerie
STRMP,D,Planstartter.
STRMP,E,Pld start date
STRMP,S,Fe.inicio pl.
TECHS_COPY,D,StandBewertung
TECHS_COPY,E,StandardVariant
TECHS_COPY,S,Val.std.
TPAUF,D,Teilums.
TPAUF,E,Partial convrs.
TPAUF,S,Convers.parcial
VERID,D,FertVersion
VERID,E,Prod. Version
VERID,S,Versión fabr.
VERTO,D,Verteilung
VERTO,E,Distribution
VERTO,S,Distribución
WEAED,D,WE-aend
WEAED,E,GR can change
WEAED,S,EM modificable
WEMNG,D,WE-menge
WEMNG_DISP,D,WE-menge
WEMNG,E,GR quantity
WEMNG_DISP,E,GR quantity
WEMNG,S,Cantidad EM
WEMNG_DISP,S,Cantidad EM
WEWRT,D,WeWert
WEWRT,E,GR value
WEWRT,S,Valor de EM
XLOEK,D,Löschvormerkung
XLOEK,E,Deletion flag
XLOEK,S,Pet.borrado
AUERU,D,Endrückmeldung
AUERU,E,Final Confirmtn
AUERU,S,Notif.final
AUSOR,D,Ausbuch. Res.
AUSOR,E,Clear Open Res.
AUSOR,S,Comp.reservas
BELNR_IST,D,Belegnummer
BELNR_IST,E,Document Number
BELNR_IST,S,Nº documento
BELNR_UMB,D,Belegnummer
BELNR_UMB,E,Document Number
BELNR_UMB,S,Nº documento
CANUM,D,Zähler für KBED-Sätze(Untersch. Kapazit. und Einzelkapazit.)
CANUM,E,Counters for cap. rqmts. records (various caps. + indiv.caps
CANUM,S,Contador p. reg. nec.capa. (capac.divers. y capac.individ.)
CATSBELNR,D,Belegnummer
CATSBELNR,E,Document Number
CATSBELNR,S,Nº documento
CATSPEINH,D,Preiseinheit
CATSPEINH,E,Price Unit
CATSPEINH,S,Cantidad base
CATSPRICE,D,Tarif
CATSPRICE,E,Price
CATSPRICE,S,Tarifa
CATSTCURR,D,T.Währung
CATSTCURR,E,Trans. Currency
CATSTCURR,S,Moneda trans.
EXERD,D,Erstellt am
EXERD,E,Created on
EXERD,S,Creado el
EXERZ,D,Uhrzeit
EXERZ,E,Time
EXERZ,S,Hora
EXNAM,D,Angelegt von
EXNAM,E,Created by
EXNAM,S,Creado por
IDAUE,D,Eh. Dauer Ist
IDAUE,E,Un/actual dur.
IDAUE,S,Un.dur.real
IDAUR,D,Istdauer Rück
IDAUR_DISP,D,Istdauer Rück
IDAUR,E,Actual Duration
IDAUR_DISP,E,Actual Duration
IDAUR,S,Dur.real notif.
IDAUR_DISP,S,Dur.real notif.
ISMNE,D,Einheit Arbeit
ISMNE,E,Unit for work
ISMNE,S,Unidad trabajo
ISMNU,D,Einheit Arbeit
ISMNU,E,Unit for work
ISMNU,S,Unidad trabajo
KAPID,D,ID Kapazität
KAPID,E,Capacity ID
KAPID,S,ID de capacidad
KAPTPROG,D,Schichtdef.
KAPTPROG,E,Shift def.
KAPTPROG,S,Definic. turno
LEARR,D,Leistungsart
LEARR,E,Activity Type
